applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled
APP014251,91.9,41984.0,10.6,549.0,2.2,14272.0,0.34,0.498,0,1,1,0,0.9154488517745303,0.19839375484816552,0.265,0.4527272727272727,0.07333333333333333,0.13684189329332755,0.032395732298739086,0.5566778900112234
APP014252,58.0,23261.0,4.0,569.0,11.1,2973.0,0.128,0.382,0,1,0,0,0.5615866388308977,0.10108352033013653,0.1,0.4890909090909091,0.37,0.023077155428467867,0.01183317167798254,0.4264870931537598
APP014253,53.2,64137.0,0.8,593.0,3.6,5437.0,0.085,0.142,0,0,1,0,0.511482254697286,0.3135309457512204,0.02,0.5327272727272727,0.12000000000000001,0.04788610437076491,0.007662463627546071,0.15712682379349044
APP014254,73.4,112266.0,2.8,642.0,0.5,18945.0,0.169,0.209,0,0,1,1,0.7223382045929019,0.5636748477497365,0.06999999999999999,0.6218181818181818,0.016666666666666666,0.1838923066080005,0.015809893307468476,0.23232323232323232
APP014255,48.6,52236.0,1.5,665.0,4.8,10995.0,0.21,0.145,0,1,1,0,0.46346555323590816,0.2516771241948959,0.0375,0.6636363636363637,0.16,0.1038471994281054,0.01978661493695441,0.16049382716049382
APP014256,90.5,20608.0,1.7,615.0,1.9,3400.0,0.165,0.29,0,2,1,1,0.9008350730688935,0.08729491528947365,0.042499999999999996,0.5727272727272728,0.06333333333333332,0.027376433512218207,0.01542192046556741,0.3232323232323232
APP014257,63.0,28341.0,1.7,534.0,4.1,56770.0,2.003,0.217,0,2,1,0,0.6137787056367432,0.12748612628813402,0.042499999999999996,0.4254545454545455,0.13666666666666666,0.5647358511463063,0.19369544131910765,0.24130190796857462
APP014258,94.3,55981.0,1.9,641.0,1.4,8075.0,0.144,0.344,1,0,1,0,0.940501043841336,0.27114125004385276,0.0475,0.62,0.04666666666666666,0.07444698396077286,0.013385063045586806,0.3838383838383838
APP014259,57.6,15060.0,2.2,779.0,8.9,5304.0,0.352,0.253,0,0,1,1,0.55741127348643,0.05845994327077873,0.05500000000000001,0.8709090909090909,0.2966666666666667,0.04654698496762956,0.03355965082444228,0.28170594837261503
APP014260,68.3,23396.0,1.3,732.0,10.6,3327.0,0.142,0.237,0,0,0,1,0.6691022964509394,0.10178516438610692,0.0325,0.7854545454545454,0.35333333333333333,0.026641428125534893,0.013191076624636273,0.2637485970819304
APP014261,89.0,18242.0,0.3,609.0,0.1,23388.0,1.282,0.159,0,2,1,0,0.8851774530271399,0.07499795353817008,0.0075,0.5618181818181818,0.0033333333333333335,0.22862694952627394,0.12376333656644034,0.17620650953984288
APP014262,65.2,52536.0,5.0,656.0,3.5,4708.0,0.09,0.129,0,0,1,1,0.6367432150313153,0.2532363332081635,0.125,0.6472727272727272,0.11666666666666667,0.04054611907087264,0.008147429679922404,0.1425364758698092
APP014263,74.1,179388.0,2.6,695.0,7.0,6913.0,0.039,0.313,0,2,1,1,0.7296450939457202,0.9125322723782225,0.065,0.7181818181818181,0.23333333333333334,0.06274730917548506,0.003200775945683802,0.34904601571268234
APP014264,86.4,23004.0,2.5,730.0,1.9,11422.0,0.497,0.437,0,2,1,0,0.8580375782881002,0.09974779794210398,0.0625,0.7818181818181819,0.06333333333333332,0.10814647751185574,0.047623666343355964,0.4882154882154882
APP014265,61.7,80001.0,4.9,788.0,2.5,2226.0,0.028,0.303,0,0,0,1,0.6002087682672234,0.3959819183728095,0.12250000000000001,0.8872727272727273,0.08333333333333333,0.015555935923639989,0.0021338506304558677,0.33782267115600445
APP014266,51.1,34950.0,0.2,674.0,5.4,16110.0,0.461,0.075,0,0,0,0,0.48956158663883087,0.1618355008504186,0.005,0.68,0.18000000000000002,0.15534791933064168,0.04413191076624636,0.08193041526374858
APP014267,48.1,22201.0,1.9,544.0,4.8,4840.0,0.218,0.181,0,0,1,0,0.4582463465553236,0.09557431514992444,0.0475,0.44363636363636366,0.16,0.04187516990706713,0.020562560620756544,0.20089786756453423
APP014268,78.8,125301.0,1.2,512.0,2.2,19308.0,0.154,0.463,0,0,0,0,0.778705636743215,0.6314224793762124,0.03,0.38545454545454544,0.07333333333333333,0.1875471964075353,0.014354995150339474,0.5173961840628507
APP014269,75.8,179137.0,1.9,704.0,10.1,11079.0,0.062,0.123,0,1,1,1,0.7473903966597076,0.9112277341704553,0.0475,0.7345454545454545,0.33666666666666667,0.10469295905113825,0.005431619786614937,0.13580246913580246
APP014270,85.9,62763.0,3.1,520.0,0.8,20219.0,0.322,0.211,0,1,1,0,0.8528183716075157,0.30638976847045496,0.0775,0.4,0.02666666666666667,0.19671966089066542,0.030649854510184284,0.2345679012345679
APP014271,65.9,60932.0,2.4,723.0,4.5,10490.0,0.172,0.118,0,1,0,0,0.6440501043841337,0.2968733961261452,0.06,0.769090909090909,0.15,0.0987625731229674,0.016100872938894274,0.13019079685746351
APP014272,48.5,50887.0,4.9,596.0,12.3,18653.0,0.367,0.113,1,0,1,0,0.4624217118997912,0.24466588099856942,0.12250000000000001,0.5381818181818182,0.41000000000000003,0.18095228506126723,0.03501454898157129,0.12457912457912458
APP014273,34.7,44849.0,3.1,541.0,0.0,12519.0,0.279,0.046,0,0,1,0,0.3183716075156577,0.21328420092487083,0.0775,0.4381818181818182,0.0,0.11919169544598718,0.026479146459747818,0.04938271604938271
APP014274,100.0,60117.0,17.6,696.0,4.0,8733.0,0.145,0.366,0,1,1,0,1.0,0.29263754497343497,0.44000000000000006,0.72,0.13333333333333333,0.08107210100786355,0.013482056256062074,0.40852974186307517
APP014275,77.9,73546.0,0.8,558.0,6.9,11558.0,0.157,0.351,0,0,1,0,0.7693110647181629,0.36243293777066893,0.02,0.4690909090909091,0.23,0.10951580261581369,0.014645974781765275,0.39169472502805835
APP014276,72.1,132987.0,6.9,692.0,2.6,1139.0,0.009,0.235,1,0,0,1,0.7087682672233819,0.6713694142961276,0.17250000000000001,0.7127272727272728,0.08666666666666667,0.004611403658917226,0.0002909796314258001,0.2615039281705948
APP014277,74.2,35824.0,5.5,666.0,2.8,6226.0,0.174,0.376,0,1,1,0,0.7306889352818372,0.16637799644240478,0.1375,0.6654545454545454,0.09333333333333332,0.05583020368710921,0.01629485935984481,0.41975308641975306
APP014278,48.5,52914.0,4.3,479.0,2.0,20839.0,0.394,0.412,0,0,1,0,0.4624217118997912,0.25520093656488063,0.1075,0.32545454545454544,0.06666666666666667,0.20296217239400316,0.03763336566440349,0.46015712682379345
APP014279,58.1,46487.0,2.7,777.0,5.6,3724.0,0.08,0.279,0,1,1,1,0.5626304801670147,0.22179748213731174,0.0675,0.8672727272727273,0.18666666666666665,0.030638649201059215,0.007177497575169737,0.3108866442199776
APP014280,96.1,90621.0,16.9,766.0,25.6,6058.0,0.067,0.163,0,1,1,1,0.9592901878914405,0.4511779174424814,0.4225,0.8472727272727273,0.8533333333333334,0.05413868444104351,0.005916585838991271,0.18069584736251404
APP014281,79.9,196217.25,12.0,736.0,1.2,3149.0,0.015,0.309,0,0,0,1,0.7901878914405011,1.0,0.3,0.7927272727272727,0.04,0.02484922321006051,0.0008729388942774005,0.3445566778900112
APP014282,58.5,92516.0,3.3,738.0,22.3,2635.0,0.028,0.199,0,2,1,0,0.5668058455114823,0.4610269210429549,0.08249999999999999,0.7963636363636364,0.7433333333333334,0.019673979802454715,0.0021338506304558677,0.22109988776655443
APP014283,51.6,79138.0,3.3,584.0,5.2,6932.0,0.088,0.3,0,0,1,1,0.49478079331941544,0.3914965937779764,0.08249999999999999,0.5163636363636364,0.17333333333333334,0.06293861194736153,0.007953443258971871,0.3344556677890011
APP014284,62.3,84518.0,1.5,754.0,19.2,12111.0,0.143,0.252,0,1,1,0,0.6064718162839248,0.4194584087492415,0.0375,0.8254545454545454,0.64,0.11508372013411332,0.01328806983511154,0.28058361391694725
APP014285,65.3,104868.0,0.4,718.0,20.4,7439.0,0.071,0.133,0,0,0,1,0.6377870563674322,0.5252247534825583,0.01,0.76,0.6799999999999999,0.06804337538638125,0.0063045586808923365,0.14702581369248036
APP014286,100.0,196217.25,5.1,462.0,3.8,3738.0,0.018,0.225,0,0,1,1,1.0,1.0,0.1275,0.29454545454545455,0.12666666666666665,0.030779609138231356,0.0011639185257032005,0.250280583613917
APP014287,67.2,17832.0,4.7,563.0,1.6,3937.0,0.221,0.461,0,0,1,0,0.6576200417536535,0.07286703455337107,0.11750000000000001,0.4781818181818182,0.05333333333333334,0.03278325395946395,0.020853540252182345,0.5151515151515151
APP014288,52.2,70246.0,5.4,582.0,7.2,4566.0,0.065,0.285,0,0,1,0,0.5010438413361169,0.34528163862472566,0.135,0.5127272727272727,0.24000000000000002,0.03911638256526948,0.0057225994180407375,0.31762065095398423
APP014289,69.1,10418.0,4.7,783.0,0.7,7279.0,0.699,0.306,0,1,0,0,0.6774530271398747,0.03433378247215188,0.11750000000000001,0.8781818181818182,0.02333333333333333,0.0664324046758425,0.06721629485935984,0.34118967452300786
APP014290,74.0,86752.0,5.4,563.0,5.6,4599.0,0.053,0.166,0,0,1,1,0.7286012526096033,0.43106931853470737,0.135,0.4781818181818182,0.18666666666666665,0.03944864527431811,0.004558680892337536,0.1840628507295174
APP014291,50.8,68229.0,2.1,597.0,1.4,19309.0,0.283,0.437,0,1,1,0,0.4864300626304801,0.33479855669219005,0.052500000000000005,0.54,0.04666666666666666,0.1875572649744762,0.02686711930164888,0.4882154882154882
APP014292,76.0,35309.0,0.8,534.0,11.5,5426.0,0.154,0.076,0,1,1,1,0.7494780793319415,0.16370135430296212,0.02,0.4254545454545455,0.38333333333333336,0.04777535013441537,0.014354995150339474,0.08305274971941638
APP014293,88.1,9877.0,1.3,607.0,9.2,6359.0,0.644,0.441,1,0,1,0,0.8757828810020876,0.03152200888489269,0.0325,0.5581818181818182,0.30666666666666664,0.05716932309024456,0.06188166828322017,0.49270482603815935
APP014294,72.1,48599.0,2.5,743.0,3.3,12959.0,0.267,0.222,0,0,1,1,0.7087682672233819,0.23277431359071543,0.0625,0.8054545454545454,0.11,0.12362186489996879,0.025315227934044615,0.24691358024691357
APP014295,58.0,56034.0,0.0,522.0,1.2,2154.0,0.038,0.499,0,0,1,0,0.5615866388308977,0.27141671030286335,0.0,0.4036363636363636,0.04,0.014830999103897543,0.0031037827352085354,0.5578002244668911
APP014296,62.1,47199.0,3.3,692.0,2.2,25840.0,0.547,0.083,0,0,1,0,0.6043841336116911,0.22549800486213345,0.08249999999999999,0.7127272727272728,0.07333333333333333,0.25331507566528055,0.0524733268671193,0.09090909090909091
APP014297,45.1,33764.0,2.8,571.0,8.8,15978.0,0.473,0.222,0,1,1,0,0.42693110647181626,0.15567142788463412,0.06999999999999999,0.49272727272727274,0.29333333333333333,0.15401886849444718,0.04529582929194956,0.24691358024691357
APP014298,68.0,28622.0,2.0,820.0,3.1,15674.0,0.548,0.358,0,1,1,0,0.6659707724425887,0.12894658539722798,0.05,0.9454545454545454,0.10333333333333333,0.15095802414442352,0.052570320077594566,0.39955106621773284
APP014299,74.7,47521.0,5.4,660.0,7.7,5331.0,0.112,0.14,1,0,0,0,0.7359081419624217,0.2271715558697073,0.135,0.6545454545454545,0.25666666666666665,0.04681883627503297,0.010281280310378272,0.1548821548821549
APP014300,56.6,30299.0,19.5,642.0,1.4,4890.0,0.161,0.163,0,0,1,1,0.5469728601252609,0.1376625637813937,0.4875,0.6218181818181818,0.04666666666666666,0.04237859825411049,0.015033947623666343,0.18069584736251404
APP014301,99.1,79665.0,5.0,598.0,28.8,5839.0,0.073,0.204,0,2,1,0,0.9906054279749478,0.3942356042779498,0.125,0.5418181818181819,0.9600000000000001,0.051933668280993564,0.00649854510184287,0.22671156004489335
APP014302,81.9,49127.5,4.8,669.0,5.7,6816.0,0.146,0.242,0,2,0,0,0.8110647181628393,0.23552112013575513,0.12,0.6709090909090909,0.19,0.061770658182220925,0.013579049466537341,0.26936026936026936
APP014303,43.1,17417.0,0.5,518.0,10.0,21737.0,1.248,0.069,0,0,1,0,0.40605427974947805,0.07071012875168427,0.0125,0.39636363636363636,0.3333333333333333,0.212003745506902,0.12046556741028128,0.07519640852974187
APP014304,43.4,54503.0,2.5,659.0,14.0,2288.0,0.042,0.54,0,1,1,0,0.40918580375782876,0.26345954697182117,0.0625,0.6527272727272727,0.4666666666666667,0.01618018707397376,0.0034917555771096028,0.6038159371492705
APP014305,55.2,62851.0,1.3,597.0,0.6,22328.0,0.355,0.277,0,0,1,0,0.5323590814196242,0.3068471364476801,0.0325,0.54,0.02,0.21795426856895458,0.033850630455868086,0.308641975308642
APP014306,93.6,129417.0,2.1,593.0,0.6,7722.0,0.06,0.448,0,0,1,1,0.9331941544885177,0.6528148270382435,0.052500000000000005,0.5327272727272727,0.02,0.07089277983064671,0.0052376333656644035,0.500561167227834
APP014307,83.4,85552.0,3.8,835.0,4.2,19057.0,0.223,0.285,0,2,1,1,0.826722338204593,0.4248324824816371,0.095,0.9727272727272728,0.14,0.18501998610537762,0.02104752667313288,0.31762065095398423
APP014308,94.4,28589.0,5.9,776.0,20.2,11752.0,0.411,0.123,0,1,0,0,0.941544885177453,0.12877507240576855,0.14750000000000002,0.8654545454545455,0.6733333333333333,0.11146910460234195,0.039282250242483024,0.13580246913580246
APP014309,70.2,115323.0,3.6,781.0,7.4,14049.0,0.122,0.084,0,2,1,1,0.6889352818371608,0.5795631875949331,0.09,0.8745454545454545,0.24666666666666667,0.13459660286551414,0.01125121241513094,0.0920314253647587
APP014310,66.9,21341.0,1.2,727.0,1.0,17507.0,0.82,0.117,1,0,1,0,0.6544885177453028,0.09110458264522407,0.03,0.7763636363636364,0.03333333333333333,0.1694137073470333,0.07895247332686711,0.12906846240179573
APP014311,51.3,49856.0,7.5,687.0,1.6,8258.0,0.166,0.145,0,0,0,0,0.4916492693110647,0.23930739935630654,0.1875,0.7036363636363636,0.05333333333333334,0.07628953171095158,0.015518913676042677,0.16049382716049382
APP014312,75.2,77068.0,0.5,782.0,7.7,4621.0,0.06,0.271,0,1,1,1,0.7411273486430063,0.3807380515864302,0.0125,0.8763636363636363,0.25666666666666665,0.039670153747017184,0.0052376333656644035,0.30190796857463525
APP014313,67.1,117620.0,4.9,680.0,2.0,4767.0,0.041,0.385,0,1,1,1,0.6565762004175365,0.5915015312731852,0.12250000000000001,0.6909090909090909,0.06666666666666667,0.04114016452038381,0.0033947623666343357,0.4298540965207632
APP014314,66.5,152259.0,0.8,706.0,7.2,17633.0,0.116,0.699,0,0,1,1,0.6503131524008351,0.7715330013084363,0.02,0.7381818181818182,0.24000000000000002,0.1706823467815826,0.01066925315227934,0.7822671156004488
APP014315,94.3,105328.0,6.9,775.0,2.3,26466.0,0.251,0.228,0,1,1,1,0.940501043841336,0.5276155406362353,0.17250000000000001,0.8636363636363636,0.07666666666666666,0.2596179985702635,0.02376333656644035,0.2536475869809203
APP014316,68.1,45163.0,8.1,723.0,1.8,5400.0,0.12,0.462,1,2,0,0,0.6670146137787055,0.2149161730254242,0.20249999999999999,0.769090909090909,0.060000000000000005,0.04751356739395282,0.011057225994180405,0.5162738496071829
APP014317,90.0,69411.0,2.8,690.0,2.9,19632.0,0.283,0.21,0,0,1,1,0.8956158663883089,0.3409418402044643,0.06999999999999999,0.7090909090909091,0.09666666666666666,0.19080941209637634,0.02686711930164888,0.2334455667789001
APP014318,46.2,56086.0,6.1,722.0,9.1,17713.0,0.316,0.131,0,0,1,1,0.4384133611691023,0.2716869731984964,0.1525,0.7672727272727272,0.30333333333333334,0.17148783213685195,0.030067895247332686,0.1447811447811448
APP014319,100.0,32027.0,7.0,660.0,2.5,3132.0,0.098,0.035,0,1,1,1,1.0,0.1466436076978149,0.175,0.6545454545454545,0.08333333333333333,0.02467805757206577,0.008923375363724539,0.037037037037037035
APP014320,64.4,45735.0,11.5,696.0,25.3,17271.0,0.378,0.187,1,1,1,0,0.62839248434238,0.2178890648773877,0.2875,0.72,0.8433333333333334,0.16703752554898862,0.03608147429679922,0.20763187429854096
APP014321,80.6,144162.0,2.9,704.0,1.1,5940.0,0.041,0.174,0,2,1,1,0.7974947807933194,0.7294499500403445,0.0725,0.7345454545454545,0.03666666666666667,0.05295059354202116,0.0033947623666343357,0.1930415263748597
APP014322,83.0,72236.0,0.5,539.0,2.9,26083.0,0.361,0.165,0,1,1,0,0.8225469728601252,0.35562439174606725,0.0125,0.43454545454545457,0.09666666666666666,0.25576173743191133,0.03443258971871969,0.1829405162738496
APP014323,62.5,168657.0,2.9,584.0,0.5,10770.0,0.064,0.056,0,1,1,1,0.6085594989561587,0.8567593659736416,0.0725,0.5163636363636364,0.016666666666666666,0.10158177186641025,0.00562560620756547,0.06060606060606061
APP014324,82.3,25604.0,1.2,716.0,5.7,52435.0,2.048,0.301,0,1,1,0,0.8152400835073068,0.11326094272375624,0.03,0.7563636363636363,0.19,0.5210886134576466,0.19806013579049467,0.3355780022446689
APP014325,83.1,38990.0,2.8,662.0,17.9,8979.0,0.23,0.33,0,1,1,0,0.8235908141962421,0.18283284889575518,0.06999999999999999,0.6581818181818182,0.5966666666666666,0.08354896847531691,0.021726479146459747,0.3681257014590348
APP014326,59.3,62891.0,0.6,648.0,2.5,5966.0,0.095,0.142,1,1,1,0,0.5751565762004175,0.3070550309827824,0.015,0.6327272727272727,0.08333333333333333,0.053212376282483716,0.008632395732298738,0.15712682379349044
APP014327,59.5,76528.0,3.0,676.0,2.2,13419.0,0.175,0.491,0,0,1,1,0.5772442588726513,0.37793147536254856,0.075,0.6836363636363636,0.07333333333333333,0.12825340569276775,0.016391852570320074,0.5488215488215488
APP014328,70.7,45703.0,3.1,472.0,4.5,15915.0,0.348,0.014,0,0,1,0,0.6941544885177453,0.21772274924930582,0.0775,0.31272727272727274,0.15,0.15338454877717256,0.03317167798254122,0.013468013468013467
APP014329,68.3,79245.0,0.3,635.0,0.5,13858.0,0.175,0.357,0,2,1,0,0.6691022964509394,0.3920527116593752,0.0075,0.6090909090909091,0.016666666666666666,0.1326735065798085,0.016391852570320074,0.39842873176206506
APP014330,90.9,49127.5,2.0,636.0,2.0,7143.0,0.091,0.339,0,0,1,1,0.9050104384133613,0.23552112013575513,0.05,0.610909090909091,0.06666666666666667,0.06506307957188454,0.008244422890397672,0.3782267115600449
APP014331,80.5,21317.0,11.4,666.0,1.5,16063.0,0.754,0.074,0,1,1,0,0.7964509394572025,0.09097984592416267,0.28500000000000003,0.6654545454545454,0.05,0.15487469668442091,0.07255092143549952,0.0808080808080808
APP014332,68.9,77039.0,1.2,727.0,2.9,4097.0,0.053,0.27,0,1,1,0,0.675365344467641,0.380587328048481,0.03,0.7763636363636364,0.09666666666666666,0.03439422467000272,0.004558680892337536,0.30078563411896747
APP014333,79.1,93336.0,3.9,617.0,4.0,1904.0,0.02,0.459,0,1,1,0,0.7818371607515657,0.46528875901255295,0.0975,0.5763636363636364,0.13333333333333333,0.012313857368680715,0.0013579049466537342,0.5129068462401796
APP014334,39.3,58553.0,6.4,771.0,2.7,12033.0,0.206,0.125,1,0,1,0,0.36638830897703545,0.2845088686509334,0.16,0.8563636363636363,0.09000000000000001,0.11429837191272567,0.019398642095053344,0.13804713804713803
APP014335,60.8,16253.0,2.8,562.0,2.4,44575.0,2.743,0.462,1,0,1,0,0.5908141962421711,0.0646603977802061,0.06999999999999999,0.4763636363636364,0.08,0.44194967730242957,0.26547041707080504,0.5162738496071829
APP014336,74.3,41519.0,1.1,712.0,30.0,14394.0,0.347,0.274,0,1,1,1,0.731732776617954,0.1959769808776008,0.027500000000000004,0.7490909090909091,1.0,0.13807025846011337,0.03307468477206595,0.3052749719416386
APP014337,86.7,63753.0,4.5,603.0,0.4,5445.0,0.085,0.211,1,2,1,0,0.8611691022964509,0.31153515821423794,0.1125,0.5509090909090909,0.013333333333333334,0.047966652906291846,0.007662463627546071,0.2345679012345679
APP014338,73.0,29161.0,2.8,755.0,1.1,7468.0,0.256,0.079,0,1,0,0,0.7181628392484343,0.13174796425773205,0.06999999999999999,0.8272727272727273,0.03666666666666667,0.0683353638276664,0.02424830261881668,0.08641975308641975
APP014339,91.9,85049.0,5.2,670.0,4.8,9377.0,0.11,0.19,0,0,1,1,0.9154488517745303,0.4222182087027251,0.13,0.6727272727272727,0.16,0.0875562581177821,0.010087293889427739,0.21099887766554434
APP014340,83.0,75944.0,5.1,541.0,18.8,4966.0,0.065,0.462,1,0,1,0,0.8225469728601252,0.3748962151500544,0.1275,0.4381818181818182,0.6266666666666667,0.04314380934161641,0.0057225994180407375,0.5162738496071829
APP014341,62.7,53140.0,5.7,659.0,8.2,4684.0,0.088,0.394,1,0,1,0,0.6106471816283925,0.2563755406882089,0.14250000000000002,0.6527272727272727,0.2733333333333333,0.04030447346429183,0.007953443258971871,0.4399551066217733
APP014342,67.9,49536.0,0.1,686.0,12.1,12189.0,0.246,0.376,0,1,1,1,0.6649269311064718,0.23764424307548782,0.0025,0.7018181818181818,0.4033333333333333,0.11586906835550097,0.023278370514064013,0.41975308641975306
APP014343,76.1,55035.0,4.8,670.0,0.2,12670.0,0.23,0.214,0,0,1,1,0.7505219206680583,0.26622454428868236,0.12,0.6727272727272727,0.006666666666666667,0.12071204905405813,0.021726479146459747,0.23793490460157127
APP014344,63.3,48902.0,0.6,680.0,16.6,4878.0,0.1,0.42,0,1,0,0,0.6169102296450939,0.23434911469411568,0.015,0.6909090909090909,0.5533333333333333,0.04225777545082009,0.009117361784675072,0.4691358024691358
APP014345,93.0,22668.0,6.8,630.0,1.9,3573.0,0.158,0.282,0,0,1,1,0.9269311064718163,0.09800148384724429,0.16999999999999998,0.6,0.06333333333333332,0.02911829559298825,0.014742967992240542,0.3142536475869809
APP014346,53.4,37871.0,3.4,600.0,7.7,8004.0,0.211,0.381,1,0,1,0,0.5135699373695198,0.17701699927626716,0.08499999999999999,0.5454545454545454,0.25666666666666665,0.07373211570797128,0.019883608147429677,0.42536475869809204
APP014347,74.7,51200.0,2.8,502.0,1.2,6875.0,0.134,0.221,0,2,1,0,0.7359081419624217,0.24629265573574527,0.06999999999999999,0.36727272727272725,0.04,0.0623647036317321,0.012415130940834141,0.24579124579124578
