applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled,prior_default_flag_scaled,documents_missing_ct_scaled,eligibility_criteria_met_scaled
APP018273,68.5,77542.0,9.2,758.0,1.6,11738.0,0.151,0.433,0,1,1,0,0.6711899791231732,0.38337345764069075,0.22999999999999998,0.8327272727272728,0.05333333333333334,0.11128340415248605,0.02540578687367678,0.4831460674157303,0.0,0.5,1.0
APP018274,61.4,50244.0,4.0,731.0,2.4,8510.0,0.169,0.174,0,0,0,0,0.5970772442588727,0.24143220378641736,0.1,0.7836363636363637,0.08,0.0787804337757013,0.02858151023288638,0.19213483146067414,0.0,0.0,0.0
APP018275,72.0,39621.0,1.9,680.0,0.2,2941.0,0.074,0.412,0,0,1,0,0.7077244258872651,0.186195851683921,0.0475,0.6909090909090909,0.006666666666666667,0.022705761524055016,0.011820748059280167,0.4595505617977528,0.0,0.0,1.0
APP018276,75.1,88804.0,0.9,770.0,8.5,8724.0,0.098,0.095,0,2,1,0,0.7400835073068893,0.4419324143740348,0.0225,0.8545454545454545,0.2833333333333333,0.08093521557887105,0.01605504587155963,0.10337078651685393,0.0,1.0,1.0
APP018277,55.7,49072.0,1.6,773.0,5.4,9128.0,0.186,0.388,0,2,1,0,0.5375782881002088,0.23533816211606756,0.04,0.86,0.18000000000000002,0.08500312141289244,0.03158080451658433,0.43258426966292135,0.0,1.0,1.0
APP018278,69.6,46940.0,1.3,788.0,1.0,26879.0,0.573,0.234,0,0,1,1,0.6826722338204593,0.22425241395805925,0.0325,0.8872727272727273,0.03333333333333333,0.26373925126366876,0.09985885673959068,0.2595505617977528,0.0,0.0,1.0
APP018279,90.9,24489.0,4.5,595.0,1.0,10704.0,0.437,0.45,0,1,1,0,0.9050104384133613,0.10751407817220347,0.1125,0.5363636363636364,0.03333333333333333,0.10087198179511449,0.07586450247000705,0.5022471910112359,0.0,0.5,1.0
APP018280,50.3,76039.0,1.0,717.0,4.4,18234.0,0.24,0.393,0,1,1,0,0.48121085594989554,0.37555831717095034,0.025,0.7581818181818182,0.14666666666666667,0.17669210785991904,0.04110797459421312,0.43820224719101125,0.0,0.5,1.0
APP018281,57.2,102694.0,0.5,719.0,8.1,36258.0,0.353,0.133,0,1,0,0,0.5532359081419624,0.5141561676173441,0.0125,0.7618181818181818,0.26999999999999996,0.3581770948708138,0.06104446012702893,0.14606741573033707,0.0,0.5,0.0
APP018282,82.9,27964.0,21.0,651.0,5.2,22954.0,0.821,0.28,1,2,1,0,0.8215031315240084,0.12558301571867575,0.525,0.6381818181818182,0.17333333333333334,0.22421813641581248,0.14361326746647846,0.3112359550561798,1.0,1.0,1.0
APP018283,71.2,44696.0,4.9,743.0,9.8,4496.0,0.101,0.041,0,2,1,0,0.6993736951983299,0.21258430004315745,0.12250000000000001,0.8054545454545454,0.3266666666666667,0.03836317135549872,0.016584333098094567,0.04269662921348315,0.0,1.0,1.0
APP018284,72.3,36752.0,4.2,653.0,2.9,8426.0,0.229,0.284,0,0,1,0,0.7108559498956158,0.17127792885778317,0.10500000000000001,0.6418181818181818,0.09666666666666666,0.07793463157258795,0.03916725476358504,0.31573033707865167,0.0,0.0,1.0
APP018285,85.3,93451.0,6.4,516.0,8.0,72411.0,0.775,0.195,0,1,1,0,0.8465553235908142,0.46609539359085683,0.16,0.3927272727272727,0.26666666666666666,0.722204321646495,0.13549752999294284,0.2157303370786517,0.0,0.5,1.0
APP018286,58.1,114712.0,3.5,764.0,18.1,5387.0,0.047,0.663,0,0,1,1,0.5626304801670147,0.5766460932097193,0.0875,0.8436363636363636,0.6033333333333334,0.047334716152808265,0.007057163020465773,0.7415730337078652,0.0,0.0,1.0
APP018287,62.2,36774.0,0.8,595.0,2.4,9338.0,0.254,0.222,0,0,1,0,0.605427974947808,0.17139232213145866,0.02,0.5363636363636364,0.08,0.08711762692067583,0.04357798165137614,0.24606741573033708,0.0,0.0,1.0
APP018288,60.4,7672.0,2.9,492.0,6.2,18973.0,2.473,0.157,0,1,1,0,0.5866388308977035,0.020070819835793657,0.0725,0.3490909090909091,0.20666666666666667,0.18413315343254727,0.43507410021171483,0.17303370786516853,0.0,0.5,1.0
APP018289,64.8,97898.0,3.2,850.0,0.3,12993.0,0.133,0.263,0,0,1,1,0.6325678496868475,0.4892184339560834,0.08,1.0,0.01,0.12392009182995348,0.022230063514467185,0.29213483146067415,0.0,0.0,1.0
APP018290,90.1,50365.0,0.8,553.0,1.1,7024.0,0.139,0.293,0,1,1,1,0.8966597077244258,0.24206136679163265,0.02,0.46,0.03666666666666667,0.06381779003967215,0.02328863796753705,0.32584269662921345,0.0,0.5,1.0
APP018291,44.5,50482.0,0.3,708.0,6.9,19330.0,0.383,0.334,0,0,0,0,0.4206680584551148,0.24266973101981604,0.0075,0.7418181818181818,0.23,0.18772781279577905,0.06633733239237827,0.37191011235955057,0.0,0.0,0.0
APP018292,52.1,87398.0,0.0,555.0,23.0,3736.0,0.043,0.466,0,1,1,0,0.5,0.43462164424731825,0.0,0.4636363636363636,0.7666666666666667,0.03071067523209215,0.006351446718419195,0.5202247191011237,0.0,0.5,1.0
APP018293,49.5,39403.0,3.3,612.0,0.3,7415.0,0.188,0.097,0,1,1,0,0.47286012526096033,0.18506231833568187,0.08249999999999999,0.5672727272727273,0.01,0.0677547979136879,0.03193366266760762,0.10561797752808989,0.0,0.5,1.0
APP018294,91.0,49072.0,3.8,587.0,11.3,13583.0,0.277,0.391,0,1,1,1,0.906054279749478,0.23533816211606756,0.095,0.5218181818181818,0.3766666666666667,0.12986084539944015,0.04763585038814397,0.4359550561797753,0.0,0.5,1.0
APP018295,60.8,39600.0,2.1,560.0,7.8,4709.0,0.119,0.097,1,0,1,0,0.5908141962421711,0.18608665810450345,0.052500000000000005,0.4727272727272727,0.26,0.04050788408482188,0.01976005645730416,0.10561797752808989,1.0,0.0,1.0
APP018296,65.1,65739.0,7.1,728.0,3.3,24542.0,0.373,0.132,0,0,0,0,0.6356993736951982,0.32200146631378074,0.1775,0.7781818181818182,0.11,0.24020782568419358,0.06457304163726182,0.1449438202247191,0.0,0.0,0.0
APP018297,45.8,83065.0,4.5,850.0,5.1,15818.0,0.19,0.193,0,0,1,1,0.4342379958246346,0.4120913690275012,0.1125,1.0,0.16999999999999998,0.15236522544656342,0.03228652081863091,0.21348314606741572,0.0,0.0,1.0
APP018298,66.1,130600.0,2.7,651.0,3.5,24167.0,0.185,0.258,0,0,1,0,0.6461377870563674,0.6592588355804678,0.0675,0.6381818181818182,0.11666666666666667,0.23643192299172322,0.031404375441072684,0.28651685393258425,0.0,0.0,1.0
APP018299,83.0,62445.0,0.2,490.0,19.4,39043.0,0.625,0.533,0,0,1,0,0.8225469728601252,0.3048736734280024,0.005,0.34545454545454546,0.6466666666666666,0.38621946553356024,0.10903316866619618,0.5955056179775281,0.0,0.0,1.0
APP018300,73.8,44946.0,1.8,556.0,30.0,11937.0,0.266,0.089,0,1,1,0,0.7265135699373695,0.21388422360765186,0.045,0.46545454545454545,1.0,0.11328714984795699,0.04569513055751588,0.09662921348314606,0.0,0.5,1.0
APP018301,68.4,83426.0,2.4,575.0,22.6,3746.0,0.045,0.129,0,0,0,0,0.6701461377870565,0.4139684586546311,0.06,0.5,0.7533333333333334,0.030811365970558027,0.006704304869442484,0.14157303370786517,0.0,0.0,0.0
APP018302,46.5,27371.0,14.1,659.0,3.6,12869.0,0.47,0.339,0,1,1,0,0.441544885177453,0.122499597023695,0.3525,0.6527272727272727,0.12000000000000001,0.12267152667297662,0.08168666196189131,0.3775280898876405,0.0,0.5,1.0
APP018303,65.1,114879.0,2.8,613.0,1.3,12244.0,0.107,0.2,1,0,1,0,0.6356993736951982,0.5775144421508015,0.06999999999999999,0.5690909090909091,0.043333333333333335,0.11637835551885937,0.01764290755116443,0.2213483146067416,1.0,0.0,1.0
APP018304,72.2,55649.0,0.2,840.0,12.1,21586.0,0.388,0.469,0,0,1,1,0.7098121085594989,0.26953655125078646,0.005,0.9818181818181818,0.4033333333333333,0.21044364339368066,0.06721947776993649,0.5235955056179775,0.0,0.0,1.0
APP018305,55.1,42736.0,0.1,641.0,21.0,5733.0,0.134,0.242,0,2,1,0,0.5313152400835073,0.2023928992975213,0.0025,0.62,0.7,0.050818615703727574,0.02240649258997883,0.26853932584269663,0.0,1.0,1.0
APP018306,79.8,27424.0,11.1,723.0,5.7,3999.0,0.146,0.261,0,0,1,1,0.789144050104384,0.12277518081936782,0.27749999999999997,0.769090909090909,0.19,0.03335884165374469,0.024523641496118558,0.2898876404494382,0.0,0.0,1.0
APP018307,83.3,71408.0,0.6,635.0,1.6,7874.0,0.11,0.377,0,1,1,0,0.8256784968684759,0.35147853306225596,0.015,0.6090909090909091,0.05333333333333334,0.0723765028092716,0.018172194777699362,0.4202247191011236,0.0,0.5,1.0
APP018308,62.1,41425.0,9.8,646.0,5.8,26830.0,0.648,0.118,0,2,1,0,0.6043841336116911,0.19557610012531262,0.24500000000000002,0.6290909090909091,0.19333333333333333,0.26324586664518596,0.11309103740296401,0.1292134831460674,0.0,1.0,1.0
APP018309,80.9,46325.0,1.4,618.0,0.1,11864.0,0.256,0.303,0,1,1,0,0.8006263048016702,0.22105460198940302,0.034999999999999996,0.5781818181818181,0.0033333333333333335,0.11255210745715609,0.04393083980239943,0.33707865168539325,0.0,0.5,1.0
APP018310,68.4,17985.0,2.8,650.0,13.9,8506.0,0.473,0.369,0,0,1,1,0.6701461377870565,0.07369526671831696,0.06999999999999999,0.6363636363636364,0.4633333333333333,0.07874015748031496,0.08221594918842624,0.41123595505617977,0.0,0.0,1.0
APP018311,87.2,37767.0,5.4,605.0,8.6,9265.0,0.245,0.088,0,0,1,1,0.8663883089770356,0.17655561852963045,0.135,0.5545454545454546,0.2866666666666667,0.08638258452987495,0.04199011997177134,0.09550561797752807,0.0,0.0,1.0
APP018312,100.0,34853.0,4.9,653.0,2.3,10056.0,0.289,0.144,0,1,1,1,1.0,0.16140370946188365,0.12250000000000001,0.6418181818181818,0.07666666666666666,0.09434722194252573,0.049752999294283694,0.15842696629213482,0.0,0.5,1.0
APP018313,53.6,63016.0,1.8,600.0,2.2,22025.0,0.35,0.334,0,0,1,0,0.5156576200417536,0.30784269884930765,0.045,0.5454545454545454,0.07333333333333333,0.2148639668123326,0.060515172900494,0.37191011235955057,0.0,0.0,1.0
APP018314,81.5,41748.0,11.6,850.0,1.8,11529.0,0.276,0.06,0,0,1,1,0.8068893528183716,0.1972556013706394,0.29,1.0,0.060000000000000005,0.10917896771854925,0.047459421312632324,0.06404494382022471,0.0,0.0,1.0
APP018315,89.6,10003.0,6.6,685.0,2.6,36267.0,3.626,0.176,0,0,0,0,0.8914405010438413,0.03219130715113951,0.16499999999999998,0.7,0.08666666666666667,0.35826771653543305,0.6384968242766408,0.19438202247191008,0.0,0.0,0.0
APP018316,55.4,38215.0,0.9,702.0,6.1,9981.0,0.261,0.194,0,0,1,0,0.534446764091858,0.17888508155720442,0.0225,0.730909090909091,0.2033333333333333,0.09359204140403166,0.04481298517995766,0.21460674157303372,0.0,0.0,1.0
APP018317,61.4,20482.0,5.6,635.0,3.2,9629.0,0.47,0.249,1,2,1,0,0.5970772442588727,0.08667890328048711,0.13999999999999999,0.6090909090909091,0.10666666666666667,0.09004772741003282,0.08168666196189131,0.27640449438202247,1.0,1.0,1.0
APP018318,61.2,26220.0,3.9,517.0,2.2,18646.0,0.711,0.453,1,0,1,0,0.5949895615866388,0.11651474893276276,0.0975,0.39454545454545453,0.07333333333333333,0.18084056628471312,0.1242060691601976,0.5056179775280899,1.0,0.0,1.0
APP018319,68.0,89530.0,0.4,529.0,18.2,10184.0,0.114,0.357,0,1,1,0,0.6659707724425887,0.4457073924053266,0.01,0.4163636363636364,0.6066666666666667,0.09563606339488893,0.01887791107974594,0.39775280898876403,0.0,0.5,1.0
APP018320,64.7,17794.0,2.1,634.0,2.9,58628.0,3.295,0.327,0,2,1,0,0.6315240083507307,0.07270212511504323,0.052500000000000005,0.6072727272727273,0.09666666666666666,0.5834222768189782,0.5800988002822864,0.36404494382022473,0.0,1.0,1.0
APP018321,67.0,58507.0,11.4,631.0,16.7,6456.0,0.11,0.296,0,0,0,0,0.6555323590814196,0.2843972774400865,0.28500000000000003,0.6018181818181818,0.5566666666666666,0.0580985560948104,0.018172194777699362,0.3292134831460674,0.0,0.0,0.0
APP018322,82.6,36159.0,3.7,685.0,1.0,8093.0,0.224,0.147,0,1,1,1,0.8183716075156575,0.16819451016280243,0.0925,0.7,0.03333333333333333,0.07458162998167428,0.03828510938602682,0.16179775280898875,0.0,0.5,1.0
APP018323,41.6,32208.0,6.1,667.0,12.5,2974.0,0.092,0.443,0,1,1,0,0.3903966597077244,0.1476505181495328,0.1525,0.6672727272727272,0.4166666666666667,0.023038040960992406,0.014996471418489766,0.4943820224719101,0.0,0.5,1.0
APP018324,55.4,27239.0,0.6,608.0,1.6,24610.0,0.903,0.68,0,0,1,0,0.534446764091858,0.12181323738164196,0.015,0.56,0.05333333333333334,0.24089252270576153,0.15808045165843332,0.7606741573033708,0.0,0.0,1.0
APP018325,80.0,59380.0,5.0,850.0,18.1,37092.0,0.625,0.183,1,0,1,0,0.791231732776618,0.288936610527301,0.125,1.0,0.6033333333333334,0.3665747024588678,0.10903316866619618,0.20224719101123595,1.0,0.0,1.0
APP018326,78.3,63518.0,11.7,681.0,7.4,12810.0,0.202,0.335,0,0,1,1,0.7734864300626304,0.31045294536681245,0.2925,0.6927272727272727,0.24666666666666667,0.12207745131602796,0.034403669724770644,0.37303370786516854,0.0,0.0,1.0
APP018327,54.1,17412.0,8.7,610.0,1.8,28041.0,1.61,0.293,0,0,1,0,0.5208768267223383,0.07071584190849578,0.21749999999999997,0.5636363636363636,0.060000000000000005,0.27543951507340353,0.2828158080451659,0.32584269662921345,0.0,0.0,1.0
APP018328,78.4,97764.0,0.4,616.0,2.4,3626.0,0.037,0.396,0,0,0,0,0.7745302713987474,0.4885216749255144,0.01,0.5745454545454546,0.08,0.029603077108967518,0.005292872265349329,0.44157303370786516,0.0,0.0,0.0
APP018329,89.9,24058.0,6.7,715.0,4.2,17669.0,0.734,0.224,0,0,1,1,0.8945720250521921,0.10527300994701512,0.1675,0.7545454545454545,0.14,0.17100308113659707,0.1282639378969654,0.24831460674157302,0.0,0.0,1.0
APP018330,69.3,61893.0,4.7,630.0,3.4,15004.0,0.242,0.035,0,2,1,0,0.6795407098121086,0.3020034421975988,0.11750000000000001,0.6,0.11333333333333333,0.14416899933544114,0.04146083274523641,0.035955056179775284,0.0,1.0,1.0
APP018331,54.9,49072.0,2.4,736.0,2.4,40418.0,0.824,0.393,0,0,1,0,0.5292275574112735,0.23533816211606756,0.06,0.7927272727272727,0.08,0.40006444207261815,0.1441425546930134,0.43820224719101125,0.0,0.0,1.0
APP018332,83.1,37219.0,14.3,642.0,2.6,15893.0,0.427,0.27,0,1,1,0,0.8235908141962421,0.1737061860762587,0.35750000000000004,0.6218181818181818,0.08666666666666667,0.1531204059850575,0.0741002117148906,0.3,0.0,0.5,1.0
APP018333,95.8,22759.0,3.0,615.0,2.4,15630.0,0.687,0.454,0,0,0,0,0.9561586638830898,0.09851860710590217,0.075,0.5727272727272728,0.08,0.15047223956340497,0.11997177134791814,0.5067415730337079,0.0,0.0,0.0
APP018334,56.7,35695.0,0.1,521.0,0.8,8094.0,0.227,0.276,0,2,1,0,0.5480167014613779,0.1657818520271008,0.0025,0.4018181818181818,0.02666666666666667,0.07459169905552088,0.03881439661256175,0.30674157303370786,0.0,1.0,1.0
APP018335,70.6,43452.0,4.4,744.0,8.8,20075.0,0.462,0.478,0,0,1,1,0.6931106471816283,0.2061158803862333,0.11000000000000001,0.8072727272727273,0.29333333333333333,0.1952292728114868,0.08027522935779817,0.5337078651685393,0.0,0.0,1.0
APP018336,86.4,24598.0,5.0,552.0,4.5,3980.0,0.162,0.096,0,0,1,1,0.8580375782881002,0.10808084484632303,0.125,0.4581818181818182,0.15,0.03316752925065952,0.027346506704304867,0.10449438202247191,0.0,0.0,1.0
APP018337,71.7,59199.0,4.9,718.0,7.2,7742.0,0.131,0.481,0,1,1,0,0.7045929018789144,0.28799546586660707,0.12250000000000001,0.76,0.24000000000000002,0.07104738506152204,0.021877205363443893,0.5370786516853933,0.0,0.5,1.0
APP018338,43.8,64040.0,2.9,596.0,4.2,8483.0,0.132,0.222,0,0,1,0,0.4133611691022964,0.3131671857694768,0.0725,0.5381818181818182,0.14,0.07850856878184345,0.022053634438955538,0.24606741573033708,0.0,0.0,1.0
APP018339,76.7,196131.0,13.5,727.0,5.1,2624.0,0.013,0.423,0,2,0,1,0.75678496868476,1.0,0.3375,0.7763636363636364,0.16999999999999998,0.01951386511468675,0.0010585744530698658,0.47191011235955055,0.0,1.0,0.0
APP018340,55.3,85581.0,11.5,765.0,28.1,15584.0,0.182,0.362,0,0,1,1,0.5334029227557411,0.4251737997805729,0.2875,0.8454545454545455,0.9366666666666668,0.15000906216646193,0.030875088214537754,0.40337078651685393,0.0,0.0,1.0
APP018341,50.9,99295.0,1.3,582.0,5.3,3400.0,0.034,0.125,0,1,1,1,0.48747390396659707,0.49648240683447814,0.0325,0.5127272727272727,0.17666666666666667,0.02732746641963872,0.004763585038814397,0.13707865168539327,0.0,0.5,1.0
APP018342,44.1,16960.0,3.0,574.0,12.5,22249.0,1.312,0.055,1,0,0,0,0.4164926931106472,0.06836558010388989,0.075,0.49818181818181817,0.4166666666666667,0.2171194393539682,0.23023994354269586,0.05842696629213483,1.0,0.0,0.0
APP018343,87.9,15137.0,5.3,850.0,2.1,4960.0,0.328,0.276,0,1,1,1,0.8736951983298539,0.05888653747159667,0.1325,1.0,0.07,0.04303522162031536,0.05663373323923783,0.30674157303370786,0.0,0.5,1.0
APP018344,57.5,41020.0,4.0,691.0,7.9,9486.0,0.231,0.025,0,0,1,0,0.5563674321503131,0.1934702239508317,0.1,0.7109090909090909,0.26333333333333336,0.0886078498499708,0.03952011291460833,0.02471910112359551,0.0,0.0,1.0
APP018345,75.0,143213.0,4.4,715.0,4.7,17609.0,0.123,0.38,0,2,1,1,0.7390396659707724,0.7248425792563398,0.11000000000000001,0.7545454545454545,0.15666666666666668,0.1703989367058018,0.02046577275935074,0.42359550561797754,0.0,1.0,1.0
APP018346,78.7,196131.0,6.0,528.0,14.0,45761.0,0.233,0.322,0,0,0,0,0.7776617954070981,1.0,0.15,0.41454545454545455,0.4666666666666667,0.45386350363493566,0.03987297106563162,0.35842696629213483,0.0,0.0,0.0
APP018347,72.4,32451.0,4.4,558.0,4.9,6930.0,0.214,0.219,0,0,1,0,0.7118997912317329,0.14891404385422138,0.11000000000000001,0.4690909090909091,0.16333333333333336,0.06287129709809292,0.03652081863091037,0.24269662921348314,0.0,0.0,1.0
APP018348,74.4,34485.0,1.1,669.0,2.7,6318.0,0.183,0.243,0,0,1,1,0.732776617954071,0.15949022197494786,0.027500000000000004,0.6709090909090909,0.09000000000000001,0.05670902390398131,0.0310515172900494,0.2696629213483146,0.0,0.0,1.0
APP018349,75.7,67937.0,1.5,616.0,13.3,21538.0,0.317,0.342,0,0,1,0,0.7463465553235908,0.33343039429281557,0.0375,0.5745454545454546,0.44333333333333336,0.20996032784904445,0.054693013408609735,0.3808988764044944,0.0,0.0,1.0
APP018350,72.1,43552.0,3.1,560.0,1.4,11834.0,0.272,0.251,0,0,1,0,0.7087682672233819,0.20663584981203106,0.0775,0.4727272727272727,0.04666666666666666,0.11225003524175846,0.04675370501058575,0.2786516853932584,0.0,0.0,1.0
APP018351,58.6,49072.0,18.3,675.0,22.6,15411.0,0.314,0.164,1,1,1,0,0.5678496868475992,0.23533816211606756,0.4575,0.6818181818181818,0.7533333333333334,0.14826711239100226,0.0541637261820748,0.1808988764044944,1.0,0.5,1.0
APP018352,57.3,71750.0,6.1,496.0,3.8,13233.0,0.184,0.393,0,2,1,0,0.5542797494780793,0.3532568284984843,0.1525,0.3563636363636364,0.12666666666666665,0.1263366695531345,0.031227946365561043,0.43820224719101125,0.0,1.0,1.0
APP018353,68.4,196131.0,2.1,677.0,8.5,9714.0,0.05,0.1,0,1,1,1,0.6701461377870565,1.0,0.052500000000000005,0.6854545454545454,0.2833333333333333,0.09090359868699277,0.007586450247000706,0.10898876404494383,0.0,0.5,1.0
APP018354,68.1,107231.0,5.7,569.0,4.6,8704.0,0.081,0.335,0,0,0,0,0.6670146137787055,0.5377471804657886,0.14250000000000002,0.4890909090909091,0.15333333333333332,0.08073383410193931,0.013055751587861679,0.37303370786516854,0.0,0.0,0.0
APP018355,76.4,150464.0,10.7,714.0,12.3,32735.0,0.218,0.366,1,2,1,0,0.7536534446764093,0.7625455623209355,0.26749999999999996,0.7527272727272727,0.41000000000000003,0.3227037477092857,0.037226534932956946,0.4078651685393258,1.0,1.0,1.0
APP018356,86.5,16212.0,1.6,659.0,7.1,4013.0,0.248,0.168,0,0,0,1,0.8590814196242171,0.06447620879892263,0.04,0.6527272727272727,0.23666666666666666,0.033499808687596916,0.042519407198306276,0.1853932584269663,0.0,0.0,0.0
APP018357,75.2,93421.0,9.9,698.0,6.8,3678.0,0.039,0.447,0,0,1,0,0.7411273486430063,0.4659394027631175,0.2475,0.7236363636363636,0.22666666666666666,0.030126668948990073,0.0056457304163726185,0.49887640449438203,0.0,0.0,1.0
APP018358,57.8,27725.0,2.7,771.0,2.5,5245.0,0.189,0.107,0,0,0,0,0.5594989561586639,0.12434028879101909,0.0675,0.8563636363636363,0.08333333333333333,0.045904907666592824,0.03211009174311926,0.11685393258426965,0.0,0.0,0.0
APP018359,37.3,134037.0,0.2,590.0,9.6,33750.0,0.252,0.306,0,0,1,0,0.34551148225469724,0.677130184745137,0.005,0.5272727272727272,0.32,0.33292385766357213,0.043225123500352854,0.34044943820224716,0.0,0.0,1.0
APP018360,58.5,110680.0,3.2,562.0,0.9,42586.0,0.385,0.227,0,2,1,0,0.5668058455114823,0.5556809259615535,0.08,0.4763636363636364,0.030000000000000002,0.42189419417202007,0.06669019054340156,0.251685393258427,0.0,1.0,1.0
APP018361,49.8,70424.0,4.8,758.0,13.2,19266.0,0.274,0.324,0,0,0,0,0.47599164926931103,0.34636203391240594,0.12,0.8327272727272728,0.44,0.18708339206959743,0.047106563161609036,0.36067415730337077,0.0,0.0,0.0
APP018362,59.0,31391.0,0.1,802.0,15.4,2764.0,0.088,0.547,0,0,1,1,0.5720250521920668,0.14340236794076508,0.0025,0.9127272727272727,0.5133333333333333,0.020923535453209016,0.014290755116443187,0.6112359550561798,0.0,0.0,1.0
APP018363,73.6,36670.0,9.2,765.0,4.4,16186.0,0.441,0.377,1,0,1,0,0.7244258872651357,0.170851553928629,0.22999999999999998,0.8454545454545455,0.14666666666666667,0.15607064462210765,0.07657021877205364,0.4202247191011236,1.0,0.0,1.0
APP018364,71.3,38494.0,5.3,440.0,0.1,9592.0,0.249,0.141,0,0,1,0,0.7004175365344467,0.1803357962551802,0.1325,0.2545454545454545,0.0033333333333333335,0.08967517167770908,0.04269583627381792,0.15505617977528088,0.0,0.0,1.0
APP018365,97.9,77451.0,3.6,704.0,22.7,5268.0,0.068,0.347,0,0,1,1,0.978079331941545,0.38290028546321475,0.09,0.7345454545454545,0.7566666666666666,0.04613649636506434,0.010762173606210304,0.3865168539325842,0.0,0.0,1.0
APP018366,77.2,62463.0,1.8,566.0,0.1,28149.0,0.451,0.12,0,2,1,0,0.7620041753653445,0.304967267924646,0.045,0.48363636363636364,0.0033333333333333335,0.276526975048835,0.07833450952717008,0.13146067415730336,0.0,1.0,1.0
APP018367,98.6,114923.0,5.4,731.0,6.7,27293.0,0.237,0.182,0,0,1,1,0.9853862212943632,0.5777432286981525,0.135,0.7836363636363637,0.22333333333333333,0.267907847836156,0.04057868736767819,0.20112359550561795,0.0,0.0,1.0
APP018368,80.7,128861.0,2.6,627.0,4.7,6513.0,0.051,0.376,0,1,0,0,0.7985386221294364,0.6502165672658448,0.065,0.5945454545454546,0.15666666666666668,0.05867249330406589,0.00776287932251235,0.4191011235955056,0.0,0.5,0.0
APP018369,86.3,29519.0,5.4,620.0,10.2,20819.0,0.705,0.191,0,1,1,0,0.8569937369519832,0.13366854028983097,0.135,0.5818181818181818,0.33999999999999997,0.20272066375334796,0.12314749470712773,0.21123595505617979,0.0,0.5,1.0
APP018370,64.6,65194.0,1.0,615.0,10.6,6800.0,0.104,0.235,0,0,1,0,0.6304801670146137,0.31916763294318296,0.025,0.5727272727272728,0.35333333333333333,0.061562317498036534,0.017113620324629496,0.2606741573033708,0.0,0.0,1.0
